x_coordinate,y_coordinate,timestamp,swipe_id
145, 1153, 21905.829764, 187
146, 1144, 21905.884095, 187
147, 1134, 21905.889581, 187
148, 1121, 21905.895054, 187
149, 1094, 21905.905765, 187
150, 1076, 21905.911299, 187
152, 1056, 21905.916742, 187
153, 1035, 21905.922078, 187
154, 1015, 21905.927561, 187
152, 988, 21905.933054, 187
150, 959, 21905.938506, 187
147, 938, 21905.943790, 187
142, 915, 21905.949288, 187
135, 895, 21905.954839, 187
124, 870, 21905.960095, 187
112, 849, 21905.965475, 187
203, 1200, 21908.439440, 189
288, 1425, 21914.202737, 189
284, 1419, 21914.278345, 189
280, 1413, 21914.283728, 189
277, 1407, 21914.289153, 189
272, 1224, 21914.294626, 189
329, 1219, 21921.488156, 189
328, 1215, 21921.499010, 189
327, 1211, 21921.504464, 189
326, 1208, 21921.509977, 189
325, 1206, 21921.515203, 189
324, 1200, 21921.526122, 189
323, 1198, 21921.531451, 189
203, 1200, 21908.439440, 189
288, 1425, 21914.202737, 189
284, 1419, 21914.278345, 189
280, 1413, 21914.283728, 189
277, 1407, 21914.289153, 189
272, 1224, 21914.294626, 189
329, 1219, 21921.488156, 189
328, 1215, 21921.499010, 189
327, 1211, 21921.504464, 189
326, 1208, 21921.509977, 189
325, 1206, 21921.515203, 189
324, 1200, 21921.526122, 189
323, 1198, 21921.531451, 189
346, 1593, 21922.233159, 190
345, 1587, 21922.341582, 190
344, 1577, 21922.352424, 190
343, 1558, 21922.385207, 190
342, 1527, 21922.466635, 190
341, 1515, 21922.499199, 190
340, 1509, 21922.531865, 190
341, 1491, 21922.597071, 190
340, 1489, 21922.602508, 190
339, 1455, 21922.754746, 190
334, 1454, 21923.016140, 190
330, 1456, 21923.021265, 190
329, 1458, 21923.026922, 190
327, 1461, 21923.032165, 190
326, 1465, 21923.037572, 190
324, 1469, 21923.043047, 190
323, 1473, 21923.048487, 190
322, 1478, 21923.053855, 190
321, 1481, 21923.059384, 190
320, 1489, 21923.070317, 190
319, 1496, 21923.081239, 190
318, 1504, 21923.092092, 190
317, 1512, 21923.108295, 190
316, 1527, 21923.135404, 190
315, 1540, 21923.184315, 190
316, 1547, 21923.206072, 190
317, 1566, 21923.271509, 190
318, 1595, 21923.358444, 190
319, 1601, 21923.374740, 190
320, 1606, 21923.391053, 190
321, 1613, 21923.418190, 190
322, 1618, 21923.445383, 190
323, 1622, 21923.472608, 190
324, 1629, 21923.527215, 190
325, 1635, 21923.592429, 190
326, 1648, 21923.711800, 190
327, 1662, 21923.820509, 190
328, 1667, 21923.847684, 190
329, 1674, 21923.891252, 190
330, 1682, 21923.956468, 190
331, 1694, 21924.228325, 190
330, 1694, 21926.143484, 190
329, 1688, 21926.371100, 190
330, 1679, 21926.762518, 190
331, 1677, 21926.871300, 190
332, 1674, 21927.246745, 190
333, 1667, 21927.268462, 190
334, 1663, 21927.279385, 190
335, 1660, 21927.284797, 190
336, 1655, 21927.295510, 190
337, 1649, 21927.306399, 190
338, 1644, 21927.311889, 190
339, 1639, 21927.317284, 190
340, 1635, 21927.322767, 190
341, 1629, 21927.328155, 190
342, 1624, 21927.333681, 190
343, 1617, 21927.339287, 190
345, 1611, 21927.344471, 190
346, 1607, 21927.349872, 190
347, 1602, 21927.355505, 190
349, 1598, 21927.360808, 190
350, 1593, 21927.366191, 190
351, 1589, 21927.371645, 190
352, 1585, 21927.377117, 190
353, 1582, 21927.382440, 190
354, 1577, 21927.393381, 190
355, 1572, 21927.404238, 190
356, 1569, 21927.409770, 190
357, 1562, 21927.420543, 190
358, 1556, 21927.431443, 190
359, 1549, 21927.442349, 190
360, 1546, 21927.447712, 190
361, 1536, 21927.475009, 190
362, 1526, 21927.502076, 190
363, 1484, 21927.567341, 190
364, 1466, 21927.589189, 190
365, 1461, 21927.594545, 190
366, 1448, 21927.605484, 190
367, 1433, 21927.616255, 190
368, 1427, 21927.621751, 190
369, 1422, 21927.627257, 190
370, 1418, 21927.632601, 190
371, 1404, 21927.654297, 190
372, 1395, 21927.665199, 190
373, 1383, 21927.676157, 190
374, 1376, 21927.681527, 190
375, 1370, 21927.686925, 190
340, 1541, 21940.568536, 190
341, 1531, 21940.573983, 190
342, 1518, 21940.579394, 190
343, 1505, 21940.584895, 190
344, 1495, 21940.590253, 190
346, 1485, 21940.595659, 190
347, 1474, 21940.601199, 190
348, 1460, 21940.606545, 190
350, 1448, 21940.612114, 190
351, 1436, 21940.617476, 190
352, 1424, 21940.622846, 190
353, 1410, 21940.628246, 190
355, 1396, 21940.633920, 190
356, 1384, 21940.639175, 190
357, 1360, 21940.650139, 190
333, 1585, 21940.976390, 191
332, 1575, 21941.025339, 191
331, 1565, 21941.030816, 191
332, 1521, 21941.046999, 191
333, 1506, 21941.052517, 191
334, 1493, 21941.057959, 191
335, 1480, 21941.063305, 191
336, 1465, 21941.068721, 191
337, 1452, 21941.074086, 191
338, 1442, 21941.079559, 191
339, 1431, 21941.085140, 191
340, 1421, 21941.090479, 191
341, 1411, 21941.095837, 191
342, 1401, 21941.101428, 191
343, 1390, 21941.106784, 191
344, 1381, 21941.112196, 191
345, 1369, 21941.117720, 191
293, 1635, 21941.548561, 192
294, 1625, 21941.608243, 192
297, 1614, 21941.613644, 192
301, 1599, 21941.619240, 192
306, 1583, 21941.624545, 192
309, 1569, 21941.629884, 192
312, 1556, 21941.635550, 192
316, 1543, 21941.640770, 192
319, 1529, 21941.646221, 192
323, 1516, 21941.651686, 192
326, 1505, 21941.657041, 192
328, 1493, 21941.662409, 192
331, 1480, 21941.667974, 192
334, 1468, 21941.673316, 192
335, 1459, 21941.678792, 192
287, 1651, 21942.021441, 193
284, 1638, 21942.059508, 193
283, 1627, 21942.065007, 193
281, 1609, 21942.070313, 193
280, 1596, 21942.075682, 193
279, 1580, 21942.081318, 193
278, 1564, 21942.086627, 193
277, 1548, 21942.092028, 193
278, 1507, 21942.102908, 193
279, 1491, 21942.108290, 193
280, 1473, 21942.114001, 193
282, 1453, 21942.119341, 193
283, 1438, 21942.124657, 193
284, 1423, 21942.130040, 193
286, 1407, 21942.135549, 193
287, 1387, 21942.140903, 193
288, 1373, 21942.146360, 193
289, 1358, 21942.157149, 193
287, 1609, 21942.538065, 194
286, 1596, 21942.581496, 194
287, 1499, 21942.614158, 194
289, 1467, 21942.624931, 194
290, 1452, 21942.630372, 194
291, 1439, 21942.635951, 194
293, 1424, 21942.641282, 194
294, 1414, 21942.646732, 194
296, 1402, 21942.652113, 194
298, 1385, 21942.657520, 194
290, 1606, 21943.005707, 195
287, 1591, 21943.059957, 195
284, 1576, 21943.065478, 195
283, 1554, 21943.070900, 195
284, 1488, 21943.087188, 195
283, 1426, 21943.103534, 195
282, 1390, 21943.114540, 195
281, 1362, 21943.125279, 195
278, 1310, 21943.141554, 195
295, 1583, 21943.478940, 196
289, 1571, 21943.522417, 196
285, 1557, 21943.527753, 196
280, 1537, 21943.533289, 196
275, 1514, 21943.538658, 196
271, 1493, 21943.544050, 196
268, 1475, 21943.549605, 196
265, 1452, 21943.554963, 196
264, 1436, 21943.560505, 196
263, 1420, 21943.565995, 196
262, 1379, 21943.576808, 196
261, 1363, 21943.582279, 196
260, 1343, 21943.587585, 196
259, 1324, 21943.592990, 196
258, 1305, 21943.598513, 196
255, 1287, 21943.603916, 196
251, 1268, 21943.609277, 196
279, 1612, 21947.251672, 197
280, 1602, 21947.290995, 197
281, 1589, 21947.296529, 197
282, 1557, 21947.307293, 197
284, 1539, 21947.312843, 197
285, 1523, 21947.318194, 197
286, 1505, 21947.323643, 197
288, 1487, 21947.329164, 197
290, 1472, 21947.334650, 197
293, 1451, 21947.339965, 197
294, 1436, 21947.345524, 197
295, 1422, 21947.350926, 197
297, 1408, 21947.356281, 197
278, 1665, 21948.118077, 198
281, 1649, 21948.155586, 198
284, 1633, 21948.161150, 198
287, 1613, 21948.166475, 198
292, 1589, 21948.171891, 198
297, 1564, 21948.177386, 198
301, 1540, 21948.182835, 198
306, 1509, 21948.188253, 198
310, 1485, 21948.193848, 198
313, 1455, 21948.199178, 198
315, 1427, 21948.204747, 198
316, 1396, 21948.210024, 198
315, 1357, 21948.215455, 198
326, 1552, 21948.558111, 199
328, 1547, 21948.645031, 199
329, 1541, 21948.650491, 199
331, 1534, 21948.655860, 199
333, 1526, 21948.661393, 199
334, 1518, 21948.666814, 199
335, 1510, 21948.672175, 199
336, 1502, 21948.677706, 199
337, 1490, 21948.688516, 199
338, 1480, 21948.699355, 199
339, 1462, 21948.721084, 199
338, 1454, 21948.732132, 199
337, 1440, 21948.759203, 199
336, 1428, 21948.813616, 199
273, 1658, 21950.005208, 200
274, 1648, 21950.047951, 200
278, 1636, 21950.053571, 200
279, 1624, 21950.058876, 200
281, 1609, 21950.064298, 200
283, 1592, 21950.069706, 200
286, 1572, 21950.075118, 200
289, 1552, 21950.080539, 200
293, 1533, 21950.086007, 200
296, 1510, 21950.091442, 200
299, 1489, 21950.096997, 200
301, 1472, 21950.102432, 200
303, 1452, 21950.107873, 200
304, 1430, 21950.113236, 200
305, 1413, 21950.118689, 200
294, 1607, 21951.467798, 201
295, 1597, 21951.505404, 201
296, 1582, 21951.510939, 201
300, 1567, 21951.516465, 201
302, 1552, 21951.521799, 201
304, 1539, 21951.527283, 201
306, 1521, 21951.532656, 201
309, 1504, 21951.538241, 201
311, 1489, 21951.543728, 201
313, 1474, 21951.549063, 201
315, 1456, 21951.554442, 201
317, 1439, 21951.560087, 201
318, 1423, 21951.565332, 201
287, 1614, 21952.228922, 202
290, 1603, 21952.272174, 202
293, 1589, 21952.277681, 202
296, 1574, 21952.283042, 202
300, 1559, 21952.288432, 202
302, 1542, 21952.294001, 202
304, 1527, 21952.299335, 202
307, 1507, 21952.304799, 202
309, 1492, 21952.310378, 202
311, 1477, 21952.315760, 202
313, 1459, 21952.321111, 202
315, 1442, 21952.326659, 202
317, 1426, 21952.331970, 202
287, 1620, 21953.615693, 203
288, 1577, 21953.664368, 203
290, 1559, 21953.669764, 203
293, 1541, 21953.675277, 203
295, 1520, 21953.680639, 203
298, 1496, 21953.686061, 203
301, 1476, 21953.691608, 203
303, 1454, 21953.696996, 203
304, 1433, 21953.702342, 203
282, 1634, 21954.241070, 204
281, 1626, 21954.300511, 204
282, 1573, 21954.316859, 204
283, 1552, 21954.322269, 204
286, 1517, 21954.333166, 204
287, 1502, 21954.338676, 204
289, 1487, 21954.344055, 204
291, 1473, 21954.349499, 204
293, 1458, 21954.354911, 204
295, 1442, 21954.360442, 204
296, 1433, 21954.365854, 204
298, 1421, 21954.371334, 204
299, 1410, 21954.376835, 204
301, 1401, 21954.382163, 204
302, 1390, 21954.387530, 204
303, 1378, 21954.393068, 204
264, 1671, 21956.623884, 205
261, 1661, 21956.666154, 205
260, 1651, 21956.671561, 205
256, 1641, 21956.676893, 205
254, 1624, 21956.682452, 205
253, 1614, 21956.687825, 205
252, 1597, 21956.693222, 205
254, 1519, 21956.714928, 205
255, 1500, 21956.720510, 205
258, 1479, 21956.725938, 205
260, 1461, 21956.731275, 205
262, 1446, 21956.736653, 205
264, 1429, 21956.742175, 205
267, 1413, 21956.747497, 205
264, 1668, 21957.302664, 206
265, 1655, 21957.351234, 206
266, 1640, 21957.356795, 206
268, 1625, 21957.362222, 206
270, 1608, 21957.367534, 206
273, 1588, 21957.373069, 206
276, 1568, 21957.378400, 206
279, 1551, 21957.383851, 206
282, 1537, 21957.389350, 206
284, 1519, 21957.394796, 206
286, 1504, 21957.400153, 206
288, 1488, 21957.405717, 206
290, 1477, 21957.411051, 206
291, 1466, 21957.416467, 206
293, 1455, 21957.422013, 206
295, 1443, 21957.427388, 206
296, 1423, 21957.438335, 206
295, 1614, 21958.526546, 207
294, 1606, 21958.596545, 207
295, 1598, 21958.602105, 207
297, 1588, 21958.607681, 207
298, 1578, 21958.613095, 207
299, 1568, 21958.618365, 207
300, 1558, 21958.623950, 207
301, 1549, 21958.629229, 207
302, 1525, 21958.640217, 207
303, 1512, 21958.645543, 207
304, 1493, 21958.656505, 207
305, 1484, 21958.661850, 207
306, 1468, 21958.672813, 207
307, 1453, 21958.683600, 207
308, 1426, 21958.710823, 207
307, 1422, 21958.716203, 207
306, 1414, 21958.738021, 207
305, 1404, 21958.781431, 207
496, 1603, 21959.158180, 208
315, 1624, 21959.483310, 209
316, 1597, 21959.542871, 209
317, 1587, 21959.548253, 209
318, 1576, 21959.553853, 209
319, 1566, 21959.559382, 209
320, 1557, 21959.564753, 209
321, 1546, 21959.570127, 209
322, 1522, 21959.580872, 209
323, 1508, 21959.586366, 209
324, 1495, 21959.592125, 209
325, 1468, 21959.602662, 209
326, 1433, 21959.613506, 209
301, 1641, 21960.174060, 210
302, 1625, 21960.277167, 210
303, 1610, 21960.293499, 210
304, 1604, 21960.298760, 210
305, 1594, 21960.309635, 210
306, 1588, 21960.315008, 210
307, 1581, 21960.320541, 210
308, 1574, 21960.325949, 210
309, 1566, 21960.331315, 210
310, 1559, 21960.336875, 210
311, 1552, 21960.342404, 210
312, 1546, 21960.347805, 210
313, 1540, 21960.353140, 210
314, 1531, 21960.358558, 210
315, 1519, 21960.369426, 210
316, 1508, 21960.380257, 210
317, 1499, 21960.391127, 210
318, 1491, 21960.401994, 210
319, 1485, 21960.412892, 210
320, 1481, 21960.418321, 210
321, 1474, 21960.434616, 210
322, 1467, 21960.450977, 210
323, 1419, 21960.527118, 210
322, 1391, 21960.565137, 210
321, 1380, 21960.576124, 210
320, 1369, 21960.586994, 210
319, 1361, 21960.597871, 210
287, 1665, 21964.884098, 211
290, 1661, 21965.029479, 211
291, 1656, 21965.035103, 211
292, 1652, 21965.040482, 211
293, 1646, 21965.045916, 211
294, 1640, 21965.051405, 211
295, 1635, 21965.056810, 211
298, 1624, 21965.067637, 211
299, 1615, 21965.078569, 211
300, 1611, 21965.084122, 211
301, 1607, 21965.089461, 211
302, 1596, 21965.105619, 211
303, 1584, 21965.121943, 211
304, 1567, 21965.149130, 211
303, 1509, 21965.268809, 211
302, 1455, 21965.328534, 211
303, 1420, 21965.355739, 211
304, 1405, 21965.366636, 211
305, 1390, 21965.377460, 211
306, 1379, 21965.382937, 211
305, 1361, 21965.393933, 211
303, 1337, 21965.404599, 211
319, 1653, 21965.840138, 212
321, 1630, 21965.888761, 212
324, 1616, 21965.894128, 212
327, 1605, 21965.899734, 212
333, 1586, 21965.905011, 212
338, 1568, 21965.910438, 212
343, 1553, 21965.915923, 212
347, 1540, 21965.921389, 212
352, 1521, 21965.926740, 212
355, 1504, 21965.932233, 212
358, 1490, 21965.937772, 212
360, 1476, 21965.943054, 212
364, 1456, 21965.953957, 212
348, 1693, 21966.696104, 213
347, 1684, 21966.742395, 213
348, 1642, 21966.758699, 213
349, 1626, 21966.764184, 213
350, 1608, 21966.769568, 213
351, 1587, 21966.774966, 213
352, 1569, 21966.780414, 213
354, 1534, 21966.791309, 213
356, 1515, 21966.796734, 213
357, 1497, 21966.802211, 213
358, 1481, 21966.807583, 213
301, 1669, 21967.427921, 214
302, 1659, 21967.465679, 214
303, 1647, 21967.470998, 214
306, 1630, 21967.476695, 214
308, 1613, 21967.481993, 214
312, 1596, 21967.487386, 214
316, 1578, 21967.492888, 214
319, 1561, 21967.498236, 214
322, 1545, 21967.503595, 214
325, 1525, 21967.508972, 214
328, 1507, 21967.514468, 214
330, 1490, 21967.519885, 214
332, 1474, 21967.525314, 214
333, 1458, 21967.530973, 214
334, 1438, 21967.536269, 214
301, 1649, 21968.521887, 215
302, 1611, 21968.565043, 215
304, 1590, 21968.570479, 215
305, 1574, 21968.575850, 215
307, 1559, 21968.581502, 215
308, 1543, 21968.586725, 215
312, 1519, 21968.592164, 215
315, 1502, 21968.597753, 215
317, 1485, 21968.603042, 215
318, 1469, 21968.608506, 215
320, 1448, 21968.613982, 215
274, 1688, 21969.697968, 216
275, 1664, 21969.772097, 216
276, 1652, 21969.777505, 216
277, 1639, 21969.783038, 216
281, 1609, 21969.793905, 216
284, 1593, 21969.799474, 216
287, 1574, 21969.804792, 216
291, 1558, 21969.810222, 216
294, 1541, 21969.815742, 216
297, 1524, 21969.821060, 216
301, 1504, 21969.826477, 216
304, 1486, 21969.832284, 216
283, 1663, 21972.846420, 217
284, 1657, 21972.909950, 217
288, 1643, 21972.920666, 217
289, 1637, 21972.926159, 217
290, 1629, 21972.931676, 217
292, 1622, 21972.937058, 217
294, 1615, 21972.942630, 217
295, 1607, 21972.947926, 217
297, 1600, 21972.953323, 217
298, 1592, 21972.958778, 217
301, 1581, 21972.964267, 217
302, 1573, 21972.969719, 217
304, 1564, 21972.975129, 217
306, 1554, 21972.980831, 217
309, 1545, 21972.986158, 217
311, 1536, 21972.991499, 217
314, 1527, 21972.996924, 217
316, 1515, 21973.002293, 217
320, 1503, 21973.007721, 217
322, 1493, 21973.013260, 217
326, 1481, 21973.018564, 217
312, 1588, 21975.716717, 218
313, 1563, 21975.764880, 218
314, 1547, 21975.770202, 218
317, 1513, 21975.781198, 218
320, 1497, 21975.786553, 218
322, 1485, 21975.792077, 218
324, 1469, 21975.797480, 218
326, 1448, 21975.802858, 218
327, 1433, 21975.808399, 218
328, 1417, 21975.813765, 218
321, 1594, 21976.282581, 219
320, 1586, 21976.336839, 219
319, 1573, 21976.342494, 219
318, 1415, 21976.380359, 219
317, 1389, 21976.385941, 219
316, 1366, 21976.391343, 219
313, 1344, 21976.396726, 219
310, 1314, 21976.402088, 219
306, 1291, 21976.407566, 219
300, 1265, 21976.412963, 219
311, 1586, 21977.448961, 220
309, 1578, 21977.489803, 220
308, 1569, 21977.495415, 220
309, 1490, 21977.522436, 220
311, 1472, 21977.527949, 220
312, 1450, 21977.533344, 220
350, 1560, 21994.968535, 220
353, 1543, 21994.973976, 220
357, 1524, 21994.979510, 220
360, 1505, 21994.984849, 220
364, 1488, 21994.990258, 220
368, 1464, 21994.995845, 220
370, 1443, 21995.001222, 220
371, 1421, 21995.006594, 220
317, 1576, 21995.594374, 221
319, 1563, 21995.626564, 221
322, 1545, 21995.632250, 221
324, 1527, 21995.637442, 221
327, 1509, 21995.642856, 221
330, 1490, 21995.648404, 221
333, 1472, 21995.653759, 221
336, 1452, 21995.659150, 221
338, 1437, 21995.664957, 221
340, 1419, 21995.670067, 221
342, 1398, 21995.675431, 221
343, 1380, 21995.681046, 221
344, 1362, 21995.686404, 221
345, 1339, 21995.691778, 221
344, 1293, 21995.702717, 221
342, 1269, 21995.708117, 221
338, 1246, 21995.713623, 221
332, 1224, 21995.719074, 221
308, 1613, 21996.105241, 222
311, 1595, 21996.143111, 222
312, 1578, 21996.148826, 222
313, 1555, 21996.154097, 222
315, 1526, 21996.159465, 222
317, 1504, 21996.165282, 222
318, 1485, 21996.170455, 222
320, 1460, 21996.175762, 222
322, 1438, 21996.181492, 222
323, 1419, 21996.186828, 222
325, 1398, 21996.192143, 222
326, 1382, 21996.197679, 222
328, 1364, 21996.203030, 222
329, 1348, 21996.208382, 222
330, 1332, 21996.213978, 222
331, 1315, 21996.219264, 222
330, 1287, 21996.230210, 222
205, 806, 9677.082302, 223
221, 803, 9677.087788, 223
238, 799, 9677.093189, 223
262, 793, 9677.098594, 223
287, 786, 9677.104129, 223
315, 778, 9677.109485, 223
345, 771, 9677.114940, 223
378, 764, 9677.120336, 223
410, 757, 9677.125839, 223
445, 750, 9677.131276, 223
482, 745, 9677.136746, 223
519, 739, 9677.142222, 223
558, 734, 9677.147581, 223
595, 730, 9677.153021, 223
633, 725, 9677.158458, 223
670, 721, 9677.163877, 223
708, 716, 9677.169328, 223
743, 712, 9677.174738, 223
778, 707, 9677.180218, 223
812, 702, 9677.185684, 223
843, 697, 9677.191385, 223
873, 692, 9677.196527, 223
904, 687, 9677.201972, 223
933, 682, 9677.207489, 223
956, 679, 9677.212845, 223
973, 676, 9677.218268, 223
854, 1447, 9677.816777, 224
851, 1448, 9677.822335, 224
848, 1451, 9677.827648, 224
843, 1454, 9677.833089, 224
838, 1457, 9677.838570, 224
830, 1461, 9677.843990, 224
819, 1466, 9677.849407, 224
808, 1470, 9677.854971, 224
795, 1474, 9677.860386, 224
780, 1477, 9677.865785, 224
759, 1481, 9677.871278, 224
737, 1484, 9677.876668, 224
710, 1487, 9677.882069, 224
685, 1490, 9677.887610, 224
655, 1491, 9677.893091, 224
625, 1494, 9677.898446, 224
597, 1495, 9677.903965, 224
569, 1498, 9677.909367, 224
540, 1502, 9677.914697, 224
512, 1504, 9677.920173, 224
480, 1507, 9677.925752, 224
452, 1510, 9677.931055, 224
428, 1512, 9677.936530, 224
404, 1514, 9677.941923, 224
379, 1516, 9677.947323, 224
354, 1518, 9677.953002, 224
327, 1521, 9677.958305, 224
299, 1524, 9677.963697, 224
276, 1527, 9677.969148, 224
246, 1532, 9677.974556, 224
220, 1537, 9677.979945, 224
195, 1542, 9677.985556, 224
168, 1546, 9677.990974, 224
137, 1551, 9677.996321, 224
456, 1731, 9795.648671, 225
477, 1733, 9795.654143, 225
501, 1734, 9795.659500, 225
578, 1738, 9795.675909, 225
604, 1739, 9795.681379, 225
630, 1740, 9795.686895, 225
713, 1739, 9795.703362, 225
733, 1738, 9795.708577, 225
766, 1737, 9795.713895, 225
791, 1736, 9795.719446, 225
956, 1736, 9795.757527, 225
724, 1351, 9796.209115, 226
708, 1352, 9796.214593, 226
661, 1354, 9796.230882, 226
602, 1356, 9796.247213, 226
581, 1357, 9796.252742, 226
557, 1360, 9796.258088, 226
542, 1361, 9796.263527, 226
523, 1363, 9796.269062, 226
502, 1364, 9796.274432, 226
484, 1365, 9796.279840, 226
463, 1366, 9796.285389, 226
439, 1368, 9796.290717, 226
379, 1371, 9796.307082, 226
351, 1372, 9796.312466, 226
322, 1374, 9796.318102, 226
296, 1376, 9796.323465, 226
276, 1491, 9796.780471, 227
339, 1489, 9796.796830, 227
358, 1488, 9796.802455, 227
385, 1486, 9796.807739, 227
410, 1485, 9796.813191, 227
449, 1482, 9796.818670, 227
478, 1481, 9796.823955, 227
511, 1479, 9796.829398, 227
541, 1477, 9796.834976, 227
579, 1476, 9796.840329, 227
612, 1475, 9796.845693, 227
646, 1474, 9796.851245, 227
676, 1473, 9796.856576, 227
909, 1479, 9796.894687, 227
937, 1482, 9796.900165, 227
963, 1483, 9796.905567, 227
748, 1585, 9797.286393, 228
735, 1580, 9797.291878, 228
721, 1575, 9797.297336, 228
709, 1573, 9797.302892, 228
692, 1571, 9797.308231, 228
671, 1568, 9797.313610, 228
652, 1566, 9797.319182, 228
631, 1564, 9797.324531, 228
609, 1563, 9797.330000, 228
588, 1560, 9797.335522, 228
565, 1556, 9797.340865, 228
542, 1553, 9797.346257, 228
523, 1550, 9797.351789, 228
499, 1547, 9797.357132, 228
473, 1543, 9797.362598, 228
448, 1542, 9797.368203, 228
419, 1541, 9797.373489, 228
394, 1540, 9797.378874, 228
290, 1545, 9797.395204, 228
261, 1548, 9797.400730, 228
224, 1551, 9797.411378, 228
359, 1630, 9797.825011, 229
378, 1634, 9797.830435, 229
400, 1635, 9797.835863, 229
531, 1632, 9797.863192, 229
750, 1638, 9797.901213, 229
786, 1641, 9797.906622, 229
821, 1644, 9797.912038, 229
856, 1649, 9797.917523, 229
893, 1654, 9797.922882, 229
928, 1661, 9797.928350, 229
961, 1668, 9797.933924, 229
544, 1611, 9798.385299, 230
517, 1607, 9798.390853, 230
482, 1602, 9798.396255, 230
447, 1596, 9798.401795, 230
416, 1592, 9798.407161, 230
389, 1588, 9798.412496, 230
357, 1585, 9798.418073, 230
323, 1583, 9798.423412, 230
294, 1581, 9798.428891, 230
256, 1580, 9798.434379, 230
141, 1584, 9798.450682, 230
109, 1586, 9798.456047, 230
275, 1444, 9798.923845, 231
293, 1446, 9798.929414, 231
317, 1449, 9798.934800, 231
338, 1451, 9798.940224, 231
364, 1453, 9798.945619, 231
385, 1455, 9798.951152, 231
413, 1457, 9798.956541, 231
443, 1460, 9798.962004, 231
474, 1464, 9798.967559, 231
505, 1469, 9798.972881, 231
534, 1474, 9798.978279, 231
567, 1481, 9798.983879, 231
600, 1489, 9798.989209, 231
631, 1498, 9798.994611, 231
664, 1508, 9799.000290, 231
695, 1517, 9799.005558, 231
730, 1527, 9799.010933, 231
766, 1537, 9799.016467, 231
801, 1548, 9799.021791, 231
838, 1560, 9799.027246, 231
873, 1571, 9799.032765, 231
907, 1583, 9799.038150, 231
941, 1596, 9799.043515, 231
973, 1609, 9799.054043, 231
930, 1393, 9803.009370, 232
918, 1390, 9803.014817, 232
903, 1386, 9803.020195, 232
888, 1382, 9803.025634, 232
870, 1380, 9803.031115, 232
852, 1377, 9803.036472, 232
832, 1374, 9803.041974, 232
814, 1371, 9803.047452, 232
793, 1369, 9803.052820, 232
764, 1365, 9803.058208, 232
743, 1362, 9803.063895, 232
716, 1358, 9803.069113, 232
690, 1355, 9803.074573, 232
666, 1352, 9803.080098, 232
641, 1349, 9803.085437, 232
614, 1345, 9803.090841, 232
588, 1342, 9803.096393, 232
565, 1339, 9803.101757, 232
541, 1336, 9803.107204, 232
520, 1334, 9803.112724, 232
495, 1332, 9803.118132, 232
469, 1331, 9803.123547, 232
447, 1330, 9803.129029, 232
350, 1331, 9803.156118, 232
329, 1332, 9803.161750, 232
314, 1333, 9803.167091, 232
300, 1335, 9803.172600, 232
288, 1336, 9803.178010, 232
275, 1338, 9803.183356, 232
264, 1341, 9803.188775, 232
254, 1343, 9803.194276, 232
244, 1346, 9803.199682, 232
232, 1350, 9803.205127, 232
221, 1354, 9803.210547, 232
211, 1358, 9803.216111, 232
199, 1362, 9803.221447, 232
186, 1365, 9803.226862, 232
173, 1369, 9803.232312, 232
159, 1373, 9803.237732, 232
143, 1377, 9803.243117, 232
127, 1380, 9803.248629, 232
111, 1382, 9803.254013, 232
91, 1384, 9803.264620, 232
227, 1335, 9803.656512, 233
238, 1331, 9803.662107, 233
248, 1330, 9803.667479, 233
263, 1327, 9803.672905, 233
281, 1324, 9803.678370, 233
297, 1321, 9803.683819, 233
309, 1318, 9803.689221, 233
321, 1315, 9803.694700, 233
333, 1314, 9803.700108, 233
350, 1310, 9803.705519, 233
370, 1307, 9803.711031, 233
384, 1304, 9803.716563, 233
407, 1299, 9803.721862, 233
429, 1293, 9803.727235, 233
444, 1290, 9803.732674, 233
462, 1285, 9803.738153, 233
484, 1280, 9803.743546, 233
500, 1276, 9803.749118, 233
519, 1273, 9803.754480, 233
542, 1270, 9803.759940, 233
564, 1266, 9803.765336, 233
587, 1261, 9803.770789, 233
606, 1258, 9803.776189, 233
625, 1256, 9803.781675, 233
643, 1253, 9803.787149, 233
659, 1251, 9803.792546, 233
679, 1247, 9803.798069, 233
701, 1244, 9803.803435, 233
740, 1238, 9803.808916, 233
942, 1387, 9804.276692, 234
932, 1386, 9804.282200, 234
921, 1385, 9804.287527, 234
908, 1384, 9804.292983, 234
895, 1383, 9804.298470, 234
819, 1384, 9804.325630, 234
803, 1385, 9804.331082, 234
700, 1388, 9804.358373, 234
587, 1385, 9804.385512, 234
519, 1384, 9804.401857, 234
458, 1383, 9804.418123, 234
437, 1380, 9804.423559, 234
356, 1372, 9804.450773, 234
338, 1371, 9804.456206, 234
284, 1368, 9804.472512, 234
264, 1366, 9804.478040, 234
250, 1364, 9804.483386, 234
233, 1362, 9804.488894, 234
216, 1360, 9804.494340, 234
196, 1358, 9804.499790, 234
177, 1355, 9804.505127, 234
160, 1352, 9804.510669, 234
140, 1350, 9804.516067, 234
123, 1348, 9804.521559, 234
101, 1344, 9804.527072, 234
72, 1338, 9804.537358, 234
162, 1307, 9804.885910, 235
171, 1308, 9804.891384, 235
187, 1309, 9804.896832, 235
275, 1308, 9804.918527, 235
314, 1307, 9804.924068, 235
397, 1305, 9804.940396, 235
423, 1304, 9804.946079, 235
